id,branch_id,user_id,commit_timestamp
2065,1421,497,1632659472000
2066,1641,1928,1637145526000
2067,523,938,1653248230000
2068,811,504,1648058418000
2069,1722,592,1643405620000
2070,449,1097,1637331925000
2071,1909,1863,1662135557000
2072,1396,826,1647014535000
2073,1166,1329,1655286303000
2074,1606,286,1637785901000
2075,481,854,1650264138000
2076,317,1731,1643078868000
2077,292,974,1662038099000
2078,1135,1906,1653101956000
2079,1525,723,1651085247000
2080,1115,900,1658899052000
2081,1826,1524,1660997292000
2082,861,1811,1661859196000
2083,1074,85,1634769806000
2084,1615,1161,1643257538000
2085,975,412,1633170159000
2086,1537,165,1633726756000
2087,214,1957,1651243699000
2088,355,153,1641647209000
2089,588,1729,1655173689000
2090,765,80,1636395599000
2091,1503,175,1656256412000
2092,347,1489,1643845843000
2093,1070,1013,1643940968000
2094,870,833,1640131254000
2095,1589,1787,1659002124000
2096,669,1335,1653100360000
2097,994,36,1642739272000
2098,1320,1729,1634148976000
2099,605,1268,1655655327000
2100,664,354,1650492386000
2101,394,719,1655152182000
2102,19,1103,1655311348000
2103,492,1582,1663733212000
2104,377,1737,1656974541000
2105,58,268,1660466765000
2106,1580,1827,1635628695000
2107,369,295,1650956734000
2108,425,291,1643036995000
2109,1180,318,1643969262000
2110,1564,558,1658801085000
2111,1034,1130,1641399503000
2112,142,504,1660211489000
2113,910,344,1659781832000
2114,388,1085,1652976734000
2115,675,278,1648704195000
2116,34,8,1636187801000
2117,927,450,1641048952000
2118,1704,1964,1641666956000
2119,1486,1612,1642412084000
2120,1619,670,1645383394000
2121,1474,1107,1634725126000
2122,1227,1101,1641392211000
2123,220,1954,1633737052000
2124,1114,1112,1633459821000
2125,1976,615,1634095884000
2126,1315,337,1661800505000
2127,394,1967,1646661944000
2128,167,1163,1650688752000
2129,1020,1729,1655430881000
2130,75,1590,1639653809000
2131,869,1237,1636235552000
2132,903,322,1660139487000
2133,1287,508,1632513186000
2134,660,397,1648348381000
2135,1924,916,1647256878000
2136,1330,1090,1634133847000
2137,477,477,1656432432000
2138,552,1758,1634640293000
2139,1978,673,1647643686000
2140,34,1887,1651293706000
2141,203,1751,1632515095000
2142,383,270,1653579518000
2143,359,1408,1646114779000
2144,534,1503,1648997496000
2145,1805,362,1656440279000
2146,1250,432,1652907816000
2147,328,453,1663271656000
2148,1599,1032,1637614870000
2149,1380,798,1642807135000
2150,1810,1311,1635490674000
2151,1176,1183,1643976542000
2152,470,962,1643917133000
2153,422,346,1653889518000
2154,1882,862,1642187750000
2155,1703,632,1660801275000
2156,1689,873,1660517837000
2157,970,1361,1658081202000
2158,558,324,1647711809000
2159,1982,623,1645025455000
2160,1658,104,1642390241000
2161,73,157,1656916848000
2162,1951,1700,1641055795000
2163,1582,1768,1641840723000
2164,1790,766,1662408666000
2165,1484,1168,1654792357000
2166,1477,1489,1661900164000
2167,765,1197,1660291482000
2168,1418,402,1645156358000
2169,810,830,1635887573000
2170,1640,1330,1641595636000
2171,1261,1424,1644235720000
2172,1487,1182,1657773052000
2173,973,92,1634102302000
2174,765,1344,1640450794000
2175,133,1,1661642785000
2176,813,1126,1637036663000
2177,1935,340,1636852712000
2178,1729,187,1660724787000
2179,342,1751,1654493042000
2180,23,543,1653889271000
2181,846,1184,1657302925000
2182,20,1499,1635861329000
2183,1762,861,1633100602000
2184,735,615,1657834082000
2185,1206,1565,1650164058000
2186,53,1708,1656579442000
2187,491,1723,1634444349000
2188,1238,68,1652556414000
2189,344,703,1662513971000
2190,730,1749,1632942566000
2191,1716,948,1651436917000
2192,500,439,1645210794000
2193,906,480,1647579881000
2194,1919,502,1638399022000
2195,1601,1928,1660942582000
2196,1490,1516,1638968514000
2197,1968,239,1656830694000
2198,1269,1192,1646807721000
2199,1840,425,1661795206000
2200,1198,978,1643171088000
2201,1724,932,1651507404000
2202,53,936,1647741442000
2203,1856,295,1634584508000
2204,741,1013,1663415874000
2205,416,1416,1650108580000
2206,173,585,1641650883000
2207,1960,975,1645881336000
2208,1556,15,1652453382000
2209,1889,1195,1663749539000
2210,1071,1582,1663012355000
2211,1677,699,1653449163000
2212,994,1910,1663942135000
2213,20,945,1650514250000
2214,944,1866,1661130187000
2215,1743,1914,1663312331000
2216,1335,1836,1657354572000
2217,1422,922,1640602731000
2218,686,1233,1657639266000
2219,950,809,1640392814000
2220,374,1705,1641899294000
2221,749,172,1640937175000
2222,1563,790,1638469290000
2223,689,341,1632450809000
2224,1047,225,1649463401000
2225,722,1182,1636301485000
2226,941,376,1633856980000
2227,1830,1681,1650125987000
2228,812,104,1637077588000
2229,1103,1076,1647060251000
2230,524,1382,1641165548000
2231,1570,1616,1650344700000
2232,1860,1606,1641410464000
2233,1539,1820,1660270780000
2234,915,247,1639702264000
2235,1261,571,1657646728000
2236,1779,765,1652739322000
2237,1860,155,1636192455000
2238,1534,1897,1662202662000
2239,1515,1414,1651230371000
2240,1392,1775,1656614862000
2241,182,1541,1634940082000
2242,882,847,1633869454000
2243,129,614,1651694787000
2244,784,910,1662885739000
2245,299,307,1634289022000
2246,1844,466,1655737321000
2247,749,420,1648090522000
2248,1069,624,1641463365000
2249,849,124,1655570637000
2250,601,876,1652199082000
2251,274,1561,1647009305000
2252,661,1307,1636576534000
2253,289,1803,1661177142000
2254,300,457,1661151042000
2255,1880,1869,1633151395000
2256,225,389,1648727251000
2257,470,1216,1647614055000
2258,745,690,1645983074000
2259,1209,878,1648422532000
2260,1026,1949,1661964876000
2261,1415,1934,1645476024000
2262,1835,524,1641967653000
2263,290,1652,1663835600000
2264,1819,629,1644070707000
2265,856,186,1652494725000
2266,611,688,1632959608000
2267,548,1118,1635780105000
2268,793,1213,1645361412000
2269,1480,1427,1646858395000
2270,1271,1229,1650077779000
2271,481,281,1642494783000
2272,1054,1883,1633234592000
2273,1703,620,1644902143000
2274,62,1328,1661589077000
2275,1948,226,1644907987000
2276,1173,1330,1661163329000
2277,1408,1883,1642172243000
2278,712,1409,1644829994000
2279,1450,1057,1652731006000
2280,1913,1841,1655415535000
2281,1224,990,1657548867000
2282,436,1397,1649938751000
2283,462,1627,1635201564000
2284,214,683,1659206574000
2285,413,1133,1649833900000
2286,361,479,1654793311000
2287,1631,1171,1641220752000
2288,1823,1273,1659962961000
2289,590,1109,1636454313000
2290,274,1636,1639900718000
2291,299,604,1636977016000
2292,1391,1685,1645727166000
2293,1337,46,1657398306000
2294,880,1744,1653448139000
2295,1887,27,1644787056000
2296,926,1532,1642023057000
2297,1686,698,1657026916000
2298,1594,535,1652537012000
2299,78,1934,1648224743000
2300,136,39,1637401615000
2301,1994,536,1640530703000
2302,1987,346,1656928130000
2303,1229,1190,1655424420000
2304,1416,1654,1654407882000
2305,598,1972,1643143047000
2306,1045,283,1639369247000
2307,45,1091,1633661154000
2308,776,106,1642286728000
2309,1846,1361,1647188868000
2310,580,553,1653172193000
2311,460,1724,1653459097000
2312,1231,1532,1639011995000
2313,870,907,1661178533000
2314,1231,1912,1642397843000
2315,1901,1853,1636709325000
2316,15,1294,1645820810000
2317,1453,48,1650371756000
2318,597,248,1642391705000
2319,395,1397,1650745037000
2320,1382,1518,1662417696000
2321,1624,540,1648570820000
2322,1181,999,1647801346000
2323,388,267,1634465439000
2324,281,213,1633345257000
2325,841,97,1662894789000
2326,432,507,1640278059000
2327,75,1231,1648096834000
2328,408,1032,1659459113000
2329,1594,1074,1648425349000
2330,1068,1972,1653520964000
2331,506,521,1636722965000
2332,429,1666,1645247617000
2333,28,1500,1635416762000
2334,689,1869,1646061663000
2335,1727,1347,1635492830000
2336,1986,400,1644439181000
2337,615,1231,1648897128000
2338,1593,770,1637234798000
2339,714,339,1657411437000
2340,694,430,1649778229000
2341,1453,3,1639326570000
2342,569,1508,1640369951000
2343,1635,1367,1650660685000
2344,620,1404,1660394245000
2345,1607,69,1654056987000
2346,1204,1674,1650976412000
2347,1871,1208,1661962773000
2348,884,1763,1651347897000
2349,617,1730,1639490056000
2350,1525,935,1658279291000
2351,845,1248,1658954036000
2352,82,247,1638847443000
2353,1190,1259,1632540367000
2354,1983,592,1655595813000
2355,206,684,1661014500000
2356,555,485,1637596366000
2357,299,1990,1643069679000
2358,993,1894,1633944763000
2359,1289,388,1661435095000
2360,1375,68,1651339231000
2361,549,1590,1653406954000
2362,485,856,1633870317000
2363,1837,1941,1653131908000
2364,576,1097,1652977583000
2365,222,103,1659644280000
2366,1879,1298,1655810918000
2367,1527,568,1660822033000
2368,1607,87,1661007947000
2369,866,590,1643494754000
2370,1697,1952,1634104382000
2371,542,1871,1644506648000
2372,1395,1016,1640112897000
2373,372,914,1644169131000
2374,839,1907,1633213061000
2375,704,33,1638997249000
2376,288,1506,1652216965000
2377,1814,1054,1642371125000
2378,551,908,1645822031000
2379,43,818,1640026095000
2380,1741,197,1636081828000
2381,917,442,1633534024000
2382,1891,842,1645617638000
2383,1048,1597,1639939320000
2384,468,920,1649603727000
2385,1084,1297,1635909190000
2386,1611,580,1639528990000
2387,65,1599,1654694177000
2388,1655,19,1660485757000
2389,730,343,1645631910000
2390,1199,1747,1646137647000
2391,681,1942,1651727685000
2392,637,371,1635495872000
2393,308,141,1649450624000
2394,679,866,1647010660000
2395,1968,120,1647890008000
2396,718,1152,1636363417000
2397,112,113,1643335991000
2398,157,781,1658593819000
2399,1236,1834,1635808622000
2400,1288,1106,1650447656000
2401,24,324,1644191244000
2402,118,1633,1643234238000
2403,1662,1382,1647162937000
2404,1675,1170,1636491113000
2405,1270,274,1638821077000
2406,235,937,1637085690000
2407,1121,1828,1657994855000
2408,1622,1727,1647065047000
2409,759,1873,1632680605000
2410,1577,1120,1636405260000
2411,80,238,1634254279000
2412,887,1329,1635415909000
2413,703,444,1645279032000
2414,268,1245,1642622253000
2415,1837,1178,1656625347000
2416,561,32,1655900830000
2417,1055,989,1651543652000
2418,284,1513,1643816111000
2419,895,1293,1650084608000
2420,1270,362,1649266451000
2421,562,1196,1634868281000
2422,1431,623,1663414541000
2423,1181,1473,1659705796000
2424,1620,786,1638513387000
2425,597,454,1644982327000
2426,1146,426,1641779832000
2427,1918,310,1637270267000
2428,1040,97,1655711376000
2429,1537,1687,1659763196000
2430,1527,1178,1651576645000
2431,1013,1271,1632914272000
2432,10,941,1639112916000
2433,1950,1874,1646674119000
2434,676,614,1639329457000
2435,970,1282,1650549924000
2436,302,437,1655893517000
2437,1904,949,1651674768000
2438,1078,1609,1660693801000
2439,861,1418,1647401787000
2440,776,408,1663432262000
2441,249,595,1649689668000
2442,704,1539,1653649893000
2443,1101,1666,1639283459000
2444,538,1735,1658607223000
2445,1495,373,1645514350000
2446,777,1293,1636205137000
2447,1928,807,1632687168000
2448,1828,1735,1657000068000
2449,1690,1176,1650604969000
2450,77,1313,1634862993000
2451,310,96,1661932803000
2452,1865,1161,1660008681000
2453,1303,1457,1660906193000
2454,139,911,1656425464000
2455,1557,1518,1638826916000
2456,1254,1254,1657442357000
2457,1610,1373,1649095909000
2458,901,1600,1652641159000
2459,1083,630,1644363397000
2460,1754,1532,1661587896000
2461,321,1723,1662366301000
2462,182,1777,1640977972000
2463,1799,218,1651901540000
2464,1756,1025,1658346666000
2465,1063,622,1643979651000
2466,163,1145,1663038990000
2467,373,1482,1637852180000
2468,47,1723,1647382820000
2469,447,1349,1639746235000
2470,1500,838,1654680131000
2471,1745,1696,1655215850000
2472,1696,951,1663214383000
2473,546,1989,1652319516000
2474,1887,501,1647428902000
2475,1806,333,1645735174000
2476,298,1295,1639343409000
2477,1852,1818,1650344403000
2478,365,1395,1651501518000
2479,1468,94,1656064627000
2480,661,1816,1632580445000
2481,1077,1758,1648031637000
2482,164,1201,1656483933000
2483,1340,607,1657519981000
2484,1567,1929,1651570280000
2485,986,1442,1634032814000
2486,1834,1226,1640174433000
2487,1112,769,1661115491000
2488,1477,1778,1645408772000
2489,720,534,1657929638000
2490,1995,1182,1643229913000
2491,1425,672,1662759585000
2492,1281,1577,1659761693000
2493,154,1670,1635332310000
2494,616,1574,1643433214000
2495,1262,631,1661987848000
2496,1821,1731,1642849993000
2497,1621,1099,1640490957000
2498,1956,517,1641023123000
2499,1288,997,1663332330000
2500,147,102,1648660699000
2501,91,1896,1662586198000
2502,892,1307,1639020060000
2503,680,194,1643425651000
2504,6,1821,1637923865000
2505,801,1826,1641014717000
2506,906,509,1650860397000
2507,590,73,1642278655000
2508,681,672,1660895119000
2509,1646,734,1650994924000
2510,1438,1092,1661627018000
2511,392,1324,1659319975000
2512,604,177,1639778284000
2513,698,758,1638783098000
2514,1432,917,1645687882000
2515,621,1753,1639323286000
2516,829,1650,1634950559000
2517,867,940,1658048919000
2518,1542,1507,1650048044000
2519,1783,1530,1640671356000
2520,1677,1557,1659685815000
2521,1253,377,1652002636000
2522,956,38,1661302938000
2523,295,1627,1635653004000
2524,1306,845,1634640033000
2525,321,988,1638350103000
2526,1535,1226,1638650358000
2527,1263,60,1663485023000
2528,1102,1177,1662717157000
2529,1420,1152,1662520827000
2530,1360,440,1661812046000
2531,607,727,1634113304000
2532,1515,874,1650840488000
2533,287,116,1639092917000
2534,373,1719,1637169094000
2535,1925,194,1640593314000
2536,1813,596,1653888481000
2537,1785,1748,1646543481000
2538,597,1047,1637200961000
2539,273,1545,1636919744000
2540,1105,596,1658089904000
2541,1880,713,1638685547000
2542,1002,791,1643367565000
2543,1961,173,1645335345000
2544,1563,1259,1640920431000
2545,1746,96,1662765810000
2546,1019,114,1660225861000
2547,1316,1933,1652200405000
2548,1916,1984,1663793540000
2549,503,1506,1658286637000
2550,240,1149,1662020486000
2551,740,153,1645237174000
2552,347,814,1652638549000
2553,445,249,1641024040000
2554,1065,194,1657624556000
2555,356,488,1635865781000
2556,1212,337,1657023855000
2557,1387,993,1639180309000
2558,736,1812,1647311180000
2559,222,992,1645673210000
2560,1501,1208,1659089164000
2561,684,493,1645774533000
2562,1153,1474,1660710082000
2563,25,535,1651918191000
2564,992,1133,1654830496000
2565,451,1077,1652113765000
2566,871,1771,1640860249000
2567,182,104,1658795250000
2568,1148,1361,1635445752000
2569,160,223,1646327883000
2570,1052,1735,1648593824000
2571,1061,1678,1661686324000
2572,1973,1553,1649117253000
2573,601,1157,1635924671000
2574,1881,124,1638774935000
2575,758,2000,1662644042000
2576,914,273,1661624340000
2577,1303,1790,1636467330000
2578,304,538,1640512517000
2579,724,175,1659166110000
2580,1734,1501,1645550693000
2581,1608,1003,1654952767000
2582,1268,1134,1662006686000
2583,1842,562,1646772000000
2584,1677,400,1634946163000
2585,746,107,1645016282000
2586,843,1759,1639071329000
2587,1151,526,1651844650000
2588,1368,877,1650374023000
2589,191,1819,1649123668000
2590,1593,1764,1654469100000
2591,708,1008,1647919313000
2592,1818,1684,1640508823000
2593,1880,919,1659081104000
2594,1201,1021,1658969412000
2595,781,379,1648635353000
2596,772,292,1647929827000
2597,922,1597,1661442315000
2598,1332,570,1663126917000
2599,283,1618,1635522165000
2600,1158,1602,1638681159000
2601,1117,1796,1653857024000
2602,450,1169,1637264610000
2603,1735,390,1659125780000
2604,1129,1133,1650050817000
2605,751,1046,1661960985000
2606,118,1272,1644730119000
2607,1537,1790,1661259315000
2608,1772,895,1643065425000
2609,1749,726,1633429120000
2610,861,492,1641055471000
2611,1877,630,1662750331000
2612,336,953,1633102385000
2613,1093,1259,1649897325000
2614,386,838,1655680638000
2615,678,411,1643315922000
2616,1960,1288,1640283561000
2617,1497,1792,1657596779000
2618,1363,895,1658169704000
2619,446,1088,1646060037000
2620,226,376,1649199268000
2621,1318,1278,1654616952000
2622,441,719,1649923547000
2623,1765,1278,1659141493000
2624,1509,625,1641878527000
2625,892,210,1658676824000
2626,877,801,1643076179000
2627,162,1930,1637272061000
2628,1670,461,1633860902000
2629,125,925,1658745439000
2630,682,1241,1643828902000
2631,1172,1676,1633368486000
2632,455,1037,1658550321000
2633,919,824,1643658228000
2634,1711,1651,1636027197000
2635,1521,1843,1652459916000
2636,1464,1027,1653553692000
2637,1201,543,1658531317000
2638,156,283,1647782405000
2639,602,1658,1657675255000
2640,395,449,1654194614000
2641,29,737,1633218601000
2642,619,728,1657431895000
2643,1977,1405,1647428636000
2644,920,1898,1662154348000
2645,1791,359,1654818541000
2646,284,631,1652673679000
2647,1197,1487,1658857097000
2648,386,627,1660596162000
2649,1938,1951,1652856834000
2650,1804,1357,1642450026000
2651,122,51,1648331183000
2652,445,104,1635330516000
2653,156,1623,1663128248000
2654,1507,690,1637899976000
2655,477,1811,1649540829000
2656,1084,570,1642173486000
2657,388,1086,1633281272000
2658,1276,453,1647301215000
2659,811,1516,1642991121000
2660,609,529,1654153423000
2661,1651,657,1661571115000
2662,1090,1943,1647777180000
2663,491,519,1649349474000
2664,411,1181,1639112967000
2665,77,450,1637946351000
2666,33,569,1655678182000
2667,1794,1801,1651887811000
2668,1639,700,1633450849000
2669,1836,1714,1635057729000
2670,318,1775,1637457431000
2671,188,1199,1658025968000
2672,863,1334,1649946731000
2673,1044,1529,1638643466000
2674,904,1486,1638627049000
2675,827,1152,1636261081000
2676,1003,1118,1660549102000
2677,1675,1226,1657809244000
2678,699,731,1642138375000
2679,245,1010,1643357065000
2680,1643,412,1658905576000
2681,1435,1028,1656304566000
2682,1096,1617,1663837719000
2683,810,1186,1657705665000
2684,298,379,1638751098000
2685,294,874,1649628312000
2686,1053,1975,1641677918000
2687,231,1731,1638083191000
2688,88,1841,1653623069000
2689,710,36,1637455049000
2690,1202,6,1661813908000
2691,98,332,1653541113000
2692,1484,1296,1638501741000
2693,1914,1715,1655107437000
2694,276,819,1640775641000
2695,1970,1793,1660142453000
2696,202,1527,1648906349000
2697,1211,291,1636382838000
2698,1368,564,1632608485000
2699,67,1952,1656342565000
2700,249,1781,1647305054000
2701,1182,1614,1659083460000
2702,784,505,1663885001000
2703,139,1114,1661223053000
2704,374,1633,1657732371000
2705,1937,1567,1646190035000
2706,1520,1313,1650128300000
2707,750,1904,1661297390000
2708,1433,1805,1636234299000
2709,395,1459,1651904662000
2710,1133,544,1643680261000
2711,693,1837,1654109792000
2712,1524,1210,1648107595000
2713,1848,1124,1648428524000
2714,101,959,1635618598000
2715,143,429,1649307741000
2716,712,540,1646364140000
2717,1695,1981,1637936069000
2718,463,542,1661437218000
2719,1610,1183,1663680322000
2720,681,676,1643369701000
2721,291,1479,1651594096000
2722,1152,1641,1640488875000
2723,428,1817,1642696006000
2724,1831,985,1663939895000
2725,1815,1299,1659368987000
2726,213,1494,1663264376000
2727,453,1724,1646010244000
2728,551,899,1639641925000
2729,424,1605,1662989316000
2730,1415,837,1654443882000
2731,1305,1171,1656953483000
2732,1158,38,1641557007000
2733,461,1013,1659642056000
2734,1887,1732,1650811627000
2735,874,1127,1651282254000
2736,177,1939,1635251152000
2737,1745,1938,1652499801000
2738,1618,1048,1639292446000
2739,1829,261,1655008153000
2740,998,1072,1660369848000
2741,1500,418,1646064943000
2742,627,292,1654684938000
2743,1076,572,1655238001000
2744,247,395,1647234090000
2745,1519,717,1634931812000
2746,1972,1892,1651442715000
2747,803,656,1644946612000
2748,259,269,1635306369000
2749,292,1302,1641128594000
2750,1220,1295,1637259545000
2751,891,408,1659852359000
2752,1872,496,1641787032000
2753,1188,613,1656302752000
2754,603,895,1662148921000
2755,662,1210,1637751668000
2756,1922,207,1634165296000
2757,1024,1834,1661367093000
2758,1855,1675,1661867728000
2759,432,805,1645467494000
2760,267,950,1649077470000
2761,483,1592,1652990390000
2762,1141,604,1639893213000
2763,1666,1337,1649481572000
2764,905,745,1633699668000
2765,880,149,1658980709000
2766,1141,1870,1663350165000
2767,795,1451,1651788187000
2768,45,707,1659251888000
2769,776,333,1647167320000
2770,926,1534,1633917868000
2771,315,1327,1649102323000
2772,413,1221,1634617473000
2773,407,248,1649210220000
2774,906,1415,1647007750000
2775,1516,1034,1645027110000
2776,9,1049,1652073070000
2777,1094,1063,1643057819000
2778,1474,214,1640078455000
2779,1008,1828,1633689817000
2780,310,319,1642182340000
2781,856,318,1659146915000
2782,83,1461,1635754388000
2783,242,1383,1637559807000
2784,58,1702,1638669072000
2785,207,1693,1644937483000
2786,482,1016,1659056337000
2787,976,1359,1643797566000
2788,1582,477,1654999968000
2789,65,1655,1650363644000
2790,1543,430,1650150088000
2791,451,1283,1653280025000
2792,577,1843,1658982848000
2793,1360,1421,1662654677000
2794,1895,21,1649424103000
2795,1212,479,1639080279000
2796,1356,1550,1640861216000
2797,1773,1141,1654058540000
2798,639,743,1648946849000
2799,1290,1118,1652737338000
2800,1510,1481,1649785877000
2801,1349,761,1654708421000
2802,1791,530,1653330173000
2803,1138,1603,1650934798000
2804,1086,698,1640332141000
2805,1798,344,1663690957000
2806,1698,498,1639241812000
2807,22,809,1632864380000
2808,1412,748,1638778115000
2809,822,648,1649382314000
2810,771,1527,1652900275000
2811,1190,729,1647544665000
2812,170,345,1642973230000
2813,1444,1107,1648897990000
2814,1899,1302,1635041345000
2815,846,509,1637922826000
2816,974,1924,1636704926000
2817,819,183,1638628563000
2818,15,590,1647025449000
2819,1630,1251,1650655293000
2820,1413,797,1657290066000
2821,172,1709,1644573017000
2822,270,573,1655225618000
2823,1766,1632,1647541059000
2824,1659,374,1655378464000
2825,1311,1130,1647710372000
2826,67,571,1655861559000
2827,1623,330,1641061037000
2828,47,851,1639128217000
2829,1881,1230,1653671949000
2830,1421,1320,1647176834000
2831,965,1125,1656744801000
2832,209,1554,1638569704000
2833,1924,1237,1643358717000
2834,1229,1943,1639668146000
2835,583,1818,1647505999000
2836,1964,406,1646159598000
2837,399,1405,1653696529000
2838,1286,567,1648004406000
2839,775,1994,1663830042000
2840,155,462,1641805726000
2841,1090,398,1644349171000
2842,1046,1777,1645102676000
2843,1273,780,1644654541000
2844,468,1549,1649625351000
2845,1694,1681,1642081700000
2846,1571,702,1656484120000
2847,11,1134,1638037594000
2848,803,601,1634546177000
2849,898,170,1656332598000
2850,548,431,1663922036000
2851,454,1949,1641845023000
2852,1820,1830,1634124812000
2853,937,560,1647004486000
2854,527,605,1649603074000
2855,1657,82,1655777093000
2856,535,1350,1639019039000
2857,1658,719,1640654378000
2858,1147,679,1651833710000
2859,1387,1042,1643789148000
2860,1928,1583,1656117709000
2861,244,1821,1660587956000
2862,99,689,1650705224000
2863,1449,220,1639410708000
2864,1703,455,1644000954000
2865,122,1788,1658931502000
2866,1491,1610,1633382800000
2867,648,700,1659767282000
2868,1005,1973,1632915825000
2869,885,1336,1633897253000
2870,868,444,1641737393000
2871,578,1677,1647694456000
2872,1450,1494,1651528716000
2873,1589,571,1642805019000
2874,666,1119,1647918390000
2875,1024,1213,1651449525000
2876,820,363,1661802871000
2877,1832,910,1646182892000
2878,1134,168,1644770824000
2879,825,452,1637125106000
2880,295,27,1663209721000
2881,263,516,1644041422000
2882,455,1779,1636196930000
2883,1540,1558,1660466606000
2884,98,1569,1640297290000
2885,982,1163,1645632676000
2886,434,1821,1647231585000
2887,1423,206,1647107226000
2888,1973,1689,1655574709000
2889,1294,60,1652845476000
2890,1990,426,1648693222000
2891,485,1125,1645441403000
2892,818,937,1643203449000
2893,1282,592,1643400711000
2894,182,28,1658469462000
2895,527,1415,1633465584000
2896,1388,824,1641797008000
2897,1566,616,1640352008000
2898,1839,846,1636151659000
2899,406,261,1645598395000
2900,134,68,1643505120000
2901,393,1329,1643108146000
2902,429,1395,1639060564000
2903,287,133,1663890998000
2904,561,971,1660880533000
2905,1748,1303,1633747215000
2906,1488,994,1639557450000
2907,530,1743,1657565167000
2908,921,1441,1655050706000
2909,1968,1328,1656986344000
2910,1777,1402,1662955491000
2911,385,441,1658727011000
2912,702,1014,1648398093000
2913,450,1408,1637315460000
2914,314,251,1645937759000
2915,480,864,1634878779000
2916,1142,1948,1634210779000
2917,1270,257,1663670291000
2918,1161,1459,1649410600000
2919,770,419,1645554994000
2920,775,24,1657926078000
2921,809,145,1649434020000
2922,1839,529,1656949537000
2923,161,1788,1646385167000
2924,1163,330,1654454110000
2925,1633,995,1647648277000
2926,1083,956,1656513090000
2927,415,712,1638537212000
2928,973,568,1636625045000
2929,1764,889,1645344879000
2930,166,95,1657962630000
2931,269,135,1662433648000
2932,1138,577,1637706099000
2933,662,1350,1644266967000
2934,1744,1091,1645834466000
2935,1674,1447,1651428169000
2936,818,1263,1635051066000
2937,1513,1471,1636524274000
2938,503,224,1636364800000
2939,629,385,1634183821000
2940,29,154,1652743578000
2941,384,1955,1652326476000
2942,1113,360,1650445589000
2943,153,871,1638039919000
2944,1346,1413,1658588833000
2945,940,1992,1638094961000
2946,1626,1921,1655630214000
2947,633,1195,1657268723000
2948,1457,701,1640920877000
2949,1805,1708,1652681367000
2950,1680,1263,1658010868000
2951,1584,1178,1656432508000
2952,1951,1927,1659984090000
2953,831,1990,1655985625000
2954,58,883,1649533039000
2955,236,1684,1662825990000
2956,148,1171,1653538594000
2957,674,1728,1657999874000
2958,1863,461,1663655288000
2959,884,745,1660301160000
2960,731,1933,1644257625000
2961,282,1405,1643131022000
2962,788,1408,1647078891000
2963,1533,1961,1663100076000
2964,1839,596,1637946751000
2965,890,548,1649432322000
2966,1807,1600,1655130922000
2967,757,733,1658626837000
2968,404,1967,1642692734000
2969,1369,1392,1639047665000
2970,707,1240,1648110308000
2971,1596,1838,1644243355000
2972,972,1891,1640396831000
2973,771,326,1653088862000
2974,804,1965,1660973332000
2975,1391,1582,1658591019000
2976,560,696,1650933941000
2977,1563,593,1648231768000
2978,244,1580,1640540534000
2979,1297,204,1644500512000
2980,536,633,1647623865000
2981,1501,1464,1659543292000
2982,1616,276,1638390464000
2983,330,793,1632879175000
2984,461,1821,1650085671000
2985,1827,1238,1633544229000
2986,1630,1834,1663457185000
2987,477,37,1643760859000
2988,1138,1366,1648418315000
2989,40,1915,1647472940000
2990,1467,144,1648586785000
2991,1547,676,1658276681000
2992,1976,488,1650933399000
2993,889,892,1660272221000
2994,1535,1668,1633862351000
2995,1981,864,1655151553000
2996,1428,450,1636300059000
2997,1468,256,1661678235000
2998,1083,609,1652450355000
2999,599,12,1656285754000
3000,588,1451,1649697004000
3001,231,1642,1654499156000
3002,549,1418,1640190584000
3003,763,1448,1642390275000
3004,1016,288,1637200591000
3005,1672,525,1638101729000
3006,46,250,1651706387000
3007,1622,1953,1633693497000
3008,41,945,1645995230000
3009,108,1293,1644756430000
3010,1709,1590,1657015879000
3011,621,811,1662685388000
3012,1800,413,1653059376000
3013,313,1878,1649493826000
3014,549,1910,1633614016000
3015,487,426,1662732254000
3016,1592,433,1656296835000
3017,764,47,1638114783000
3018,1803,1575,1648367832000
3019,542,561,1649207776000
3020,1946,1371,1656696903000
3021,1720,770,1644036422000
3022,1730,1990,1654449145000
3023,237,1389,1637132261000
3024,660,1884,1661584817000
3025,237,538,1660799236000
3026,49,1213,1643286220000
3027,1530,692,1662416221000
3028,1454,1980,1639510942000
3029,27,975,1640347090000
3030,1798,1041,1655700178000
3031,1491,390,1661523481000
3032,1785,881,1655374539000
3033,260,1196,1632625517000
3034,1399,540,1655606174000
3035,849,1197,1655249120000
3036,160,1725,1648554534000
3037,1118,1335,1649989948000
3038,1483,1629,1646112272000
3039,1519,872,1647624282000
3040,1224,1800,1644971616000
3041,652,128,1656465757000
3042,1374,491,1654971475000
3043,1258,1863,1655954818000
3044,643,1138,1648590087000
3045,1023,580,1663391559000
3046,922,930,1635657615000
3047,1701,1973,1645906692000
3048,1807,1831,1641509630000
3049,192,358,1643968802000
3050,1286,899,1658951658000
3051,1757,1170,1639895780000
3052,458,1134,1659606199000
3053,1917,1922,1654759096000
3054,775,852,1657151359000
3055,245,1297,1661300473000
3056,96,1880,1663868435000
3057,708,1993,1662206736000
3058,1835,275,1641308019000
3059,28,1153,1646490083000
3060,940,312,1641363853000
3061,1878,1450,1661345877000
3062,209,852,1642467700000
